Date,Day_of_Week,Month,Year,Day_of_Year,Is_Weekend,Holiday_Flag,Temperature_C,Rainfall_mm,Humidity_pct,Evaporation_Rate_mm,Population,Household_Count,Urbanization_Index,Pump_Status,Total_Daily_Usage_ML,Treatment_Output_ML,Pressure_Level_bar,Reservoir_Level_pct,Per_Capita_Usage_L,Demand_Level
2023-07-07,4,7,2023,188,0,0,37.4,0.0,50.7,4.65,1071120,281874,0.7227,1,134.674,142.28,3.74,30.0,125.73,High
2023-07-08,5,7,2023,189,1,0,34.8,0.0,36.1,3.95,1072793,282314,0.7334,1,128.235,136.26,3.69,30.0,119.53,High
2023-07-09,6,7,2023,190,1,0,34.0,0.0,49.9,4.48,1072837,282326,0.7252,1,126.522,133.21,3.48,30.0,117.93,High
2023-07-10,0,7,2023,191,0,0,33.2,9.4,43.6,4.12,1073226,282428,0.7234,1,129.984,134.79,3.55,30.0,121.12,High
2023-07-11,1,7,2023,192,0,0,36.8,0.0,49.0,4.02,1074470,282755,0.7306,1,136.724,145.34,3.34,30.0,127.25,High
2023-07-12,2,7,2023,193,0,0,34.3,0.0,38.9,4.16,1069477,281441,0.7202,1,130.883,136.86,3.57,30.0,122.38,High
2023-07-13,3,7,2023,194,0,0,32.8,0.0,51.5,3.87,1070436,281694,0.7302,1,128.528,131.39,3.64,30.0,120.07,High
2023-07-14,4,7,2023,195,0,0,36.6,0.0,38.5,3.82,1072902,282343,0.736,1,133.267,143.04,3.52,30.0,124.21,High
2023-07-15,5,7,2023,196,1,0,39.7,0.0,42.5,3.27,1071053,281856,0.7299,0,113.594,120.33,3.7,30.0,106.06,High
2023-07-16,6,7,2023,197,1,0,36.0,0.0,41.0,3.82,1079315,284030,0.7303,1,126.557,132.53,3.39,30.0,117.26,High
2023-07-17,0,7,2023,198,0,0,37.2,7.5,37.3,3.7,1073649,282539,0.7314,1,134.821,136.85,3.6,30.0,125.57,High
2023-07-18,1,7,2023,199,0,0,36.1,0.0,46.7,3.65,1072519,282242,0.7356,1,135.753,140.31,3.25,30.0,126.57,High
2023-07-19,2,7,2023,200,0,0,35.8,0.0,55.4,3.99,1071703,282027,0.7331,1,136.401,149.28,3.54,30.0,127.28,High
2023-07-20,3,7,2023,201,0,0,37.3,0.0,59.8,4.06,1071832,282061,0.7293,1,133.326,135.47,3.3,30.0,124.39,High
2023-07-21,4,7,2023,202,0,0,35.4,0.0,47.1,3.85,1072911,282345,0.7316,1,130.792,136.58,3.6,30.0,121.9,High
2023-07-22,5,7,2023,203,1,0,36.2,0.0,52.3,4.13,1073132,282403,0.7227,1,126.564,132.84,3.63,30.0,117.94,High
2023-07-23,6,7,2023,204,1,0,36.3,0.0,48.0,3.93,1072053,282119,0.731,1,127.645,134.99,3.68,30.0,119.07,High
2023-07-24,0,7,2023,205,0,0,34.8,0.0,49.5,3.55,1072479,282231,0.7221,1,132.421,134.55,3.71,30.0,123.47,High
2023-07-25,1,7,2023,206,0,0,37.2,0.0,45.4,3.45,1075772,283098,0.7253,1,134.931,142.2,3.71,30.0,125.43,High
2023-07-26,2,7,2023,207,0,0,35.4,0.0,48.3,3.73,1075910,283134,0.7117,1,130.168,131.62,3.36,30.0,120.98,High
2023-07-27,3,7,2023,208,0,0,34.5,0.0,50.2,3.8,1073703,282553,0.7291,1,132.734,139.66,3.56,30.0,123.62,High
2023-07-28,4,7,2023,209,0,0,36.4,2.4,44.8,4.1,1070575,281730,0.7239,1,131.853,136.49,3.88,30.0,123.16,High
2023-07-29,5,7,2023,210,1,0,34.2,0.0,47.4,3.99,1074393,282735,0.7327,1,127.331,131.1,3.64,30.0,118.51,High
2023-07-30,6,7,2023,211,1,0,35.6,0.0,47.7,3.27,1076483,283285,0.7291,1,123.24,131.91,3.54,30.0,114.48,High
2023-07-31,0,7,2023,212,0,0,35.5,0.0,52.3,3.41,1076172,283203,0.7328,1,135.221,141.28,3.54,30.0,125.65,High
2023-08-01,1,8,2023,213,0,0,37.1,0.0,43.0,3.69,1074959,282884,0.7217,1,131.549,139.55,3.53,30.0,122.38,High
2023-08-02,2,8,2023,214,0,0,36.1,0.0,48.3,3.82,1076393,283261,0.7324,1,132.603,140.75,3.4,30.0,123.19,High
2023-08-03,3,8,2023,215,0,0,35.3,0.0,58.3,3.74,1073714,282556,0.7377,1,131.205,141.58,3.72,30.0,122.2,High
2023-08-04,4,8,2023,216,0,0,36.5,8.7,54.8,3.31,1074921,282874,0.731,1,128.897,131.72,3.7,30.0,119.91,High
2023-08-05,5,8,2023,217,1,0,37.3,0.0,55.9,2.81,1072362,282201,0.7311,1,127.534,136.67,3.42,30.0,118.93,High
2023-08-06,6,8,2023,218,1,0,36.0,0.0,49.5,2.88,1074366,282728,0.728,1,124.097,130.35,3.65,30.0,115.51,High
2023-08-07,0,8,2023,219,0,0,35.1,0.0,51.2,3.36,1076499,283289,0.7246,1,129.898,135.26,3.52,30.0,120.67,High
2023-08-08,1,8,2023,220,0,0,33.1,0.0,54.8,3.37,1072719,282294,0.731,1,129.719,132.76,3.36,30.0,120.93,High
2023-08-09,2,8,2023,221,0,0,33.4,0.0,57.9,2.76,1072233,282167,0.7197,1,127.964,136.18,3.41,30.0,119.34,High
2023-08-10,3,8,2023,222,0,0,34.4,0.0,40.5,3.19,1074209,282687,0.7251,1,127.66,131.28,3.43,30.0,118.84,High
2023-08-11,4,8,2023,223,0,0,33.9,0.0,43.9,3.4,1073619,282531,0.7184,1,124.883,132.68,3.64,30.0,116.32,High
2023-08-12,5,8,2023,224,1,0,34.5,0.0,57.3,2.67,1075429,283008,0.7237,1,126.368,138.47,3.57,30.0,117.5,High
2023-08-13,6,8,2023,225,1,0,34.8,0.0,49.6,3.54,1073282,282443,0.7304,1,123.296,132.4,3.52,30.0,114.88,High
2023-08-14,0,8,2023,226,0,0,35.4,0.0,47.9,2.93,1077684,283601,0.7298,1,133.101,143.93,3.51,30.0,123.51,High
2023-08-15,1,8,2023,227,0,1,34.4,0.0,45.2,3.56,1071726,282033,0.7275,1,122.23,126.18,3.79,30.0,114.05,High
2023-08-16,2,8,2023,228,0,0,35.2,0.0,49.0,2.82,1076871,283387,0.7281,1,125.44,134.0,3.7,30.0,116.49,High
2023-08-17,3,8,2023,229,0,0,34.5,0.0,45.0,2.6,1072892,282340,0.7178,1,128.393,131.38,3.77,30.0,119.67,High
2023-08-18,4,8,2023,230,0,0,31.3,0.0,62.7,2.8,1070888,281813,0.7254,1,123.417,128.89,3.63,30.0,115.25,High
2023-08-19,5,8,2023,231,1,0,32.8,0.0,52.4,2.92,1075014,282898,0.7239,1,120.523,131.77,3.94,30.0,112.11,High
2023-08-20,6,8,2023,232,1,0,33.9,0.0,52.5,2.78,1074088,282655,0.724,1,121.152,125.39,3.74,30.0,112.8,High
2023-08-21,0,8,2023,233,0,0,32.2,0.0,56.0,2.83,1072436,282220,0.7303,1,127.657,137.37,3.55,30.0,119.03,High
2023-08-22,1,8,2023,234,0,0,34.8,0.0,58.2,3.03,1071351,281934,0.723,1,127.177,136.58,3.64,30.0,118.71,High
2023-08-23,2,8,2023,235,0,0,36.1,0.0,58.4,2.81,1074755,282830,0.7243,1,127.798,137.41,3.43,30.0,118.91,High
2023-08-24,3,8,2023,236,0,0,35.6,0.0,59.3,2.83,1076781,283363,0.7169,1,127.799,130.39,3.58,30.0,118.69,High
2023-08-25,4,8,2023,237,0,0,33.3,0.0,51.1,2.15,1076058,283173,0.7258,1,125.452,133.3,3.71,30.0,116.58,High
2023-08-26,5,8,2023,238,1,0,35.8,23.3,53.0,2.98,1075060,282911,0.7219,1,113.622,118.83,3.86,30.0,105.69,High
2023-08-27,6,8,2023,239,1,0,33.7,0.0,58.7,2.76,1075962,283148,0.7277,1,118.891,128.1,3.65,30.0,110.5,High
2023-08-28,0,8,2023,240,0,0,32.8,0.0,52.5,3.43,1075009,282897,0.7226,1,124.627,125.89,4.06,30.0,115.93,High
2023-08-29,1,8,2023,241,0,0,32.3,0.0,55.4,2.39,1072262,282174,0.7278,1,125.549,132.93,3.62,30.0,117.09,High
2023-08-30,2,8,2023,242,0,0,32.7,0.0,57.7,2.02,1072338,282194,0.7266,1,123.444,130.3,3.41,30.0,115.12,High
2023-08-31,3,8,2023,243,0,0,32.4,8.7,60.0,2.98,1074831,282850,0.7357,1,119.268,119.26,3.89,30.0,110.96,High
2023-09-01,4,9,2023,244,0,0,33.2,8.0,47.5,2.85,1074975,282888,0.7298,1,120.07,123.42,3.79,30.0,111.7,High
2023-09-02,5,9,2023,245,1,0,33.1,0.0,60.2,2.3,1077056,283436,0.7181,1,117.367,117.74,3.76,30.0,108.97,High
2023-09-03,6,9,2023,246,1,0,32.7,0.0,55.8,2.07,1076927,283402,0.721,1,118.298,122.03,3.65,30.0,109.85,High
2023-09-04,0,9,2023,247,0,0,33.2,0.0,60.8,3.29,1076681,283337,0.7276,1,127.554,135.58,3.68,30.0,118.47,High
2023-09-05,1,9,2023,248,0,0,34.3,3.1,61.5,3.22,1074969,282887,0.7227,1,124.35,131.15,3.9,30.0,115.68,High
2023-09-06,2,9,2023,249,0,0,33.8,8.8,66.0,1.65,1072826,282323,0.7125,1,121.637,128.23,3.71,30.0,113.38,High
2023-09-07,3,9,2023,250,0,0,30.0,0.0,65.0,2.45,1076470,283282,0.7341,1,119.972,122.85,3.48,30.0,111.45,High
2023-09-08,4,9,2023,251,0,0,28.3,0.0,65.3,3.29,1076755,283357,0.731,1,118.362,127.64,3.2,30.0,109.92,High
2023-09-09,5,9,2023,252,1,0,33.4,0.0,66.1,2.42,1070986,281838,0.73,1,117.149,122.95,3.79,30.0,109.38,High
2023-09-10,6,9,2023,253,1,0,29.8,0.0,60.7,2.4,1074152,282672,0.7243,1,111.119,116.78,3.64,30.0,103.45,High
2023-09-11,0,9,2023,254,0,0,31.4,0.0,59.7,2.47,1074497,282762,0.7295,1,121.363,130.25,3.67,30.0,112.95,High
2023-09-12,1,9,2023,255,0,0,29.9,20.0,64.3,2.13,1076174,283204,0.7239,1,114.704,117.47,3.63,30.0,106.58,High
2023-09-13,2,9,2023,256,0,0,28.8,8.4,63.9,1.89,1074389,282734,0.7284,1,115.081,121.52,3.62,30.0,107.11,High
2023-09-14,3,9,2023,257,0,0,32.2,0.0,59.0,2.98,1075978,283152,0.7228,0,100.673,106.98,3.78,30.0,93.56,Medium
2023-09-15,4,9,2023,258,0,0,32.4,0.0,62.9,1.81,1075692,283077,0.735,1,115.108,119.23,3.65,30.0,107.01,High
2023-09-16,5,9,2023,259,1,0,30.3,0.0,61.1,2.64,1075853,283119,0.7196,1,112.236,119.8,3.89,30.0,104.32,High
2023-09-17,6,9,2023,260,1,0,27.1,0.0,57.3,2.89,1074797,282841,0.7336,1,104.219,110.86,3.94,30.0,96.97,Medium
2023-09-18,0,9,2023,261,0,0,30.1,0.0,68.4,1.95,1075010,282897,0.7276,1,117.084,122.63,3.55,30.0,108.91,High
2023-09-19,1,9,2023,262,0,0,31.4,0.0,62.5,2.16,1074185,282680,0.725,1,116.793,122.24,3.57,30.0,108.73,High
2023-09-20,2,9,2023,263,0,0,28.4,0.0,72.8,3.01,1077165,283464,0.7283,1,114.487,121.78,3.81,30.0,106.29,High
2023-09-21,3,9,2023,264,0,0,30.8,3.5,54.8,2.73,1077605,283580,0.7311,1,117.315,125.55,3.88,30.0,108.87,High
2023-09-22,4,9,2023,265,0,0,30.4,0.0,60.5,2.26,1074980,282889,0.7343,1,116.325,122.33,3.89,30.0,108.21,High
2023-09-23,5,9,2023,266,1,0,31.1,0.0,63.8,2.99,1079621,284111,0.729,1,113.226,122.25,3.62,30.0,104.88,High
2023-09-24,6,9,2023,267,1,0,30.3,0.0,69.7,2.99,1076009,283160,0.723,1,109.431,116.88,3.95,30.0,101.7,Medium
2023-09-25,0,9,2023,268,0,0,28.5,0.0,66.3,2.61,1079757,284147,0.7277,1,117.893,118.42,3.45,30.0,109.18,High
2023-09-26,1,9,2023,269,0,0,31.6,25.3,66.2,2.14,1075470,283018,0.7366,1,105.511,106.57,3.81,30.0,98.11,Medium
2023-09-27,2,9,2023,270,0,0,29.5,0.0,59.4,2.34,1072760,282305,0.7342,1,113.112,122.31,3.84,30.0,105.44,High
2023-09-28,3,9,2023,271,0,0,29.5,5.8,59.6,2.61,1077676,283599,0.732,1,109.881,114.63,3.49,30.0,101.96,Medium
2023-09-29,4,9,2023,272,0,0,28.0,0.0,67.3,2.42,1077427,283533,0.7315,1,112.55,118.67,4.09,30.0,104.46,High
2023-09-30,5,9,2023,273,1,0,28.6,0.0,59.2,2.88,1077057,283436,0.731,1,104.761,113.42,4.05,30.0,97.27,Medium
2023-10-01,6,10,2023,274,1,0,27.8,0.0,63.7,1.89,1075762,283095,0.7333,1,104.348,109.55,3.95,30.0,97.0,Medium
2023-10-02,0,10,2023,275,0,1,28.8,0.0,69.2,1.91,1077036,283431,0.7252,1,110.37,116.0,3.65,30.0,102.48,High
2023-10-03,1,10,2023,276,0,0,31.5,0.0,62.2,2.58,1076141,283195,0.7207,1,113.511,116.58,3.75,30.0,105.48,High
2023-10-04,2,10,2023,277,0,0,26.7,0.0,75.4,2.31,1076617,283320,0.7279,1,111.682,118.38,3.9,30.0,103.73,High
2023-10-05,3,10,2023,278,0,0,26.2,0.0,73.9,2.26,1078963,283938,0.7234,1,111.054,118.37,3.62,30.0,102.93,High
2023-10-06,4,10,2023,279,0,0,30.7,3.0,60.2,1.81,1077707,283607,0.7222,1,111.94,115.8,3.75,30.0,103.87,High
2023-10-07,5,10,2023,280,1,0,28.0,0.0,63.8,2.53,1078617,283847,0.7239,1,107.181,109.77,3.96,30.0,99.37,Medium
2023-10-08,6,10,2023,281,1,0,27.2,1.6,57.3,2.51,1076992,283419,0.74,1,101.742,114.71,3.66,30.0,94.47,Medium
2023-10-09,0,10,2023,282,0,0,29.6,0.0,65.2,2.8,1076830,283376,0.7282,1,113.616,119.02,3.81,30.0,105.51,High
2023-10-10,1,10,2023,283,0,0,27.0,0.0,73.3,2.57,1075265,282964,0.7294,1,109.61,113.04,3.54,30.0,101.94,Medium
2023-10-11,2,10,2023,284,0,0,30.5,0.0,67.7,2.49,1076891,283392,0.7214,1,111.623,119.32,3.64,30.0,103.65,High
2023-10-12,3,10,2023,285,0,0,28.7,16.5,72.4,3.03,1071047,281854,0.7183,1,102.25,107.21,3.8,30.0,95.47,Medium
2023-10-13,4,10,2023,286,0,0,26.8,43.4,62.8,2.04,1076567,283307,0.7235,1,92.222,93.58,4.05,30.33,85.66,Medium
2023-10-14,5,10,2023,287,1,0,30.6,0.0,74.8,2.79,1077642,283590,0.7348,1,105.727,112.46,3.74,30.0,98.11,Medium
2023-10-15,6,10,2023,288,1,0,26.3,0.0,68.3,1.91,1078992,283945,0.7292,1,100.375,102.83,3.92,30.0,93.03,Medium
2023-10-16,0,10,2023,289,0,0,28.2,0.0,71.5,2.26,1077385,283522,0.7306,1,109.663,119.88,3.7,30.0,101.79,Medium
2023-10-17,1,10,2023,290,0,0,27.4,2.9,71.3,2.12,1078677,283862,0.7313,1,109.693,116.66,3.72,30.0,101.69,Medium
2023-10-18,2,10,2023,291,0,0,28.8,0.0,65.7,2.93,1073680,282547,0.7246,1,105.918,110.38,4.03,30.0,98.65,Medium
2023-10-19,3,10,2023,292,0,0,29.0,0.0,66.6,2.6,1077984,283680,0.7345,1,108.644,114.4,3.64,30.0,100.78,Medium
2023-10-20,4,10,2023,293,0,0,26.6,9.2,77.6,2.63,1074798,282842,0.7244,1,103.79,111.69,3.98,30.0,96.57,Medium
2023-10-21,5,10,2023,294,1,0,25.3,3.0,75.0,2.21,1075798,283105,0.7346,1,100.302,105.87,3.9,30.0,93.23,Medium
2023-10-22,6,10,2023,295,1,0,27.0,0.0,78.6,2.54,1077899,283658,0.7298,1,101.433,112.87,3.8,30.0,94.1,Medium
2023-10-23,0,10,2023,296,0,0,25.1,0.0,75.3,2.37,1080884,284443,0.7187,1,106.88,115.63,3.65,30.0,98.88,Medium
2023-10-24,1,10,2023,297,0,0,29.0,0.0,74.7,2.85,1079133,283982,0.7239,1,110.322,117.3,3.62,30.0,102.23,High
2023-10-25,2,10,2023,298,0,0,26.1,0.0,65.6,2.31,1078485,283812,0.7187,1,103.824,106.2,3.75,30.0,96.27,Medium
2023-10-26,3,10,2023,299,0,0,25.2,0.0,73.2,3.26,1078468,283807,0.7334,1,104.07,108.83,3.84,30.0,96.5,Medium
2023-10-27,4,10,2023,300,0,0,25.9,0.0,74.7,2.07,1077139,283458,0.7275,1,103.165,109.76,3.96,30.0,95.78,Medium
2023-10-28,5,10,2023,301,1,0,23.5,11.2,84.9,2.43,1077536,283562,0.7165,1,93.208,95.4,3.92,30.0,86.5,Medium
2023-10-29,6,10,2023,302,1,0,23.9,16.5,78.9,3.44,1079538,284089,0.7295,1,90.657,99.07,3.96,30.0,83.98,Medium
2023-10-30,0,10,2023,303,0,0,27.0,0.0,83.4,2.62,1075971,283150,0.725,1,105.62,107.98,3.83,30.0,98.16,Medium
2023-10-31,1,10,2023,304,0,0,24.1,0.0,79.0,2.28,1079986,284207,0.7202,1,102.575,105.79,3.95,30.0,94.98,Medium
2023-11-01,2,11,2023,305,0,0,23.4,0.0,72.8,2.92,1078081,283706,0.7361,1,103.008,106.47,3.97,30.0,95.55,Medium
2023-11-02,3,11,2023,306,0,0,25.7,0.0,77.2,2.66,1080568,284360,0.7282,1,103.845,111.27,3.65,30.0,96.1,Medium
2023-11-03,4,11,2023,307,0,0,26.5,0.2,78.1,2.53,1080897,284447,0.7262,0,88.325,90.33,3.97,30.0,81.71,Medium
2023-11-04,5,11,2023,308,1,0,25.7,0.0,72.5,2.45,1075688,283076,0.7257,1,97.528,97.0,4.11,30.0,90.67,Medium
2023-11-05,6,11,2023,309,1,0,26.0,4.7,75.5,4.01,1077929,283666,0.7201,1,94.686,102.68,3.76,30.0,87.84,Medium
2023-11-06,0,11,2023,310,0,0,23.2,7.7,76.7,2.83,1077440,283537,0.7212,1,100.278,103.96,3.91,30.0,93.07,Medium
2023-11-07,1,11,2023,311,0,0,22.1,0.0,86.0,2.18,1075584,283048,0.7341,1,99.379,101.14,3.88,30.0,92.4,Medium
2023-11-08,2,11,2023,312,0,0,26.4,0.0,67.8,3.57,1077203,283474,0.7253,1,104.718,107.69,3.77,30.0,97.21,Medium
2023-11-09,3,11,2023,313,0,0,23.5,0.0,84.5,3.24,1084209,285318,0.7278,1,103.345,113.66,4.11,30.0,95.32,Medium
2023-11-10,4,11,2023,314,0,0,23.5,26.5,74.1,2.71,1080604,284369,0.7175,1,92.036,94.67,3.99,30.0,85.17,Medium
2023-11-11,5,11,2023,315,1,0,25.7,0.0,72.1,2.67,1083278,285073,0.7211,1,97.688,102.2,4.15,30.0,90.18,Medium
2023-11-12,6,11,2023,316,1,0,24.5,5.2,85.1,3.33,1081160,284516,0.7308,1,92.867,96.17,3.97,30.0,85.9,Medium
2023-11-13,0,11,2023,317,0,0,24.2,7.0,83.1,2.99,1078077,283704,0.7296,1,100.812,102.15,3.96,30.0,93.51,Medium
2023-11-14,1,11,2023,318,0,0,26.7,0.0,86.0,2.34,1078855,283909,0.7365,1,105.618,108.67,3.76,30.0,97.9,Medium
2023-11-15,2,11,2023,319,0,0,22.3,0.0,83.9,3.85,1080854,284435,0.7345,1,97.241,98.2,3.84,30.0,89.97,Medium
2023-11-16,3,11,2023,320,0,0,24.6,0.0,90.5,2.99,1080611,284371,0.7266,1,101.914,109.88,3.94,30.0,94.31,Medium
2023-11-17,4,11,2023,321,0,0,23.2,0.9,83.2,3.79,1078640,283853,0.7301,1,99.493,104.77,3.97,30.0,92.24,Medium
2023-11-18,5,11,2023,322,1,0,23.4,0.0,79.8,3.73,1076833,283377,0.7262,1,91.325,103.34,4.08,30.0,84.81,Medium
2023-11-19,6,11,2023,323,1,0,25.2,6.3,82.5,2.84,1086487,285918,0.738,0,79.558,81.41,4.16,30.0,73.22,Low
2023-11-20,0,11,2023,324,0,0,23.5,0.0,87.2,3.68,1079688,284128,0.7335,1,99.634,102.04,3.7,30.0,92.28,Medium
2023-11-21,1,11,2023,325,0,0,23.5,8.1,77.3,3.04,1079377,284047,0.7286,1,98.229,107.74,3.8,30.0,91.01,Medium
2023-11-22,2,11,2023,326,0,0,24.2,13.7,78.2,2.58,1080314,284293,0.7288,1,95.086,103.01,4.08,30.0,88.02,Medium
2023-11-23,3,11,2023,327,0,0,21.9,0.0,80.1,3.18,1079660,284121,0.735,1,97.385,103.41,3.63,30.0,90.2,Medium
2023-11-24,4,11,2023,328,0,0,21.1,0.0,71.3,3.54,1080450,284329,0.7307,1,95.448,96.88,3.99,30.0,88.34,Medium
2023-11-25,5,11,2023,329,1,0,20.7,9.4,82.7,3.22,1082837,284957,0.7356,1,90.612,100.38,3.98,30.0,83.68,Medium
2023-11-26,6,11,2023,330,1,0,19.2,2.3,72.7,3.32,1080072,284229,0.7168,1,87.871,92.05,4.15,30.0,81.36,Medium
2023-11-27,0,11,2023,331,0,0,25.2,0.0,82.6,3.93,1078055,283699,0.7301,1,101.659,105.45,3.95,30.0,94.3,Medium
2023-11-28,1,11,2023,332,0,0,20.3,7.6,86.8,3.54,1080115,284241,0.7252,1,94.875,103.05,3.85,30.0,87.84,Medium
2023-11-29,2,11,2023,333,0,0,21.6,18.3,80.3,3.19,1079568,284097,0.7366,1,92.066,96.6,3.87,30.0,85.28,Medium
2023-11-30,3,11,2023,334,0,0,21.4,13.3,91.2,3.84,1083404,285106,0.7356,1,93.217,94.38,3.89,30.0,86.04,Medium
2023-12-01,4,12,2023,335,0,0,22.2,7.0,75.7,3.67,1082957,284989,0.728,1,97.473,102.47,4.01,30.0,90.01,Medium
2023-12-02,5,12,2023,336,1,0,22.9,0.0,89.1,2.61,1080888,284444,0.7355,1,91.029,93.24,3.64,30.0,84.22,Medium
2023-12-03,6,12,2023,337,1,0,22.8,0.0,86.7,3.82,1078174,283730,0.7368,0,74.224,68.91,4.18,30.0,68.84,Low
2023-12-04,0,12,2023,338,0,0,20.6,0.0,74.8,3.84,1078338,283773,0.7282,1,94.416,96.49,3.82,30.0,87.56,Medium
2023-12-05,1,12,2023,339,0,0,21.1,0.0,97.1,3.72,1080879,284442,0.7402,1,94.105,97.23,3.99,30.0,87.06,Medium
2023-12-06,2,12,2023,340,0,0,21.7,0.0,83.4,4.1,1081580,284626,0.7277,1,97.862,99.29,3.97,30.0,90.48,Medium
2023-12-07,3,12,2023,341,0,0,20.9,9.7,79.4,3.51,1080217,284268,0.7268,1,93.662,100.07,3.71,30.0,86.71,Medium
2023-12-08,4,12,2023,342,0,0,23.6,6.5,76.9,3.94,1080064,284227,0.7322,1,96.667,99.17,3.9,30.0,89.5,Medium
2023-12-09,5,12,2023,343,1,0,21.8,3.6,82.9,3.21,1079898,284184,0.7261,1,88.601,94.47,4.04,30.0,82.05,Medium
2023-12-10,6,12,2023,344,1,0,22.1,19.4,83.5,4.04,1081095,284499,0.7283,1,85.117,85.67,4.06,30.0,78.73,Medium
2023-12-11,0,12,2023,345,0,0,22.0,0.0,84.7,4.69,1076435,283272,0.7349,1,97.386,104.98,3.91,30.0,90.47,Medium
2023-12-12,1,12,2023,346,0,0,22.7,0.0,82.8,3.54,1079056,283962,0.728,1,97.86,98.92,3.74,30.0,90.69,Medium
2023-12-13,2,12,2023,347,0,0,21.1,0.5,87.6,3.67,1080064,284227,0.7194,1,96.389,94.18,3.78,30.0,89.24,Medium
2023-12-14,3,12,2023,348,0,0,18.8,0.0,82.5,3.72,1083791,285208,0.7297,1,93.716,102.11,3.76,30.0,86.47,Medium
2023-12-15,4,12,2023,349,0,0,21.3,0.0,74.9,4.09,1079807,284160,0.7244,1,98.513,100.87,4.0,30.0,91.23,Medium
2023-12-16,5,12,2023,350,1,0,19.7,0.0,83.9,3.65,1081855,284699,0.7322,1,91.946,101.81,3.96,30.0,84.99,Medium
2023-12-17,6,12,2023,351,1,0,19.8,0.0,72.9,4.28,1082005,284738,0.7314,1,87.261,93.32,4.02,30.0,80.65,Medium
2023-12-18,0,12,2023,352,0,0,21.4,0.0,86.5,4.48,1084207,285318,0.7353,1,97.353,104.59,3.67,30.0,89.79,Medium
2023-12-19,1,12,2023,353,0,0,22.4,0.0,79.9,4.39,1084195,285314,0.7325,1,98.648,106.72,3.91,30.0,90.99,Medium
2023-12-20,2,12,2023,354,0,0,20.5,0.0,85.7,3.5,1081613,284635,0.7334,1,95.757,100.88,4.04,30.0,88.53,Medium
2023-12-21,3,12,2023,355,0,0,20.9,0.0,91.5,4.64,1080836,284431,0.7246,1,97.173,102.4,3.65,30.0,89.91,Medium
2023-12-22,4,12,2023,356,0,0,22.9,21.8,80.2,4.65,1080518,284347,0.732,1,87.794,96.03,3.94,30.0,81.25,Medium
2023-12-23,5,12,2023,357,1,0,20.7,2.3,90.3,4.64,1081422,284585,0.7378,1,90.348,95.2,3.76,30.0,83.55,Medium
2023-12-24,6,12,2023,358,1,0,24.2,0.0,82.8,4.49,1081095,284499,0.7245,0,75.68,77.28,4.08,30.0,70.0,Low
2023-12-25,0,12,2023,359,0,1,21.1,7.0,93.8,4.47,1083129,285034,0.737,1,92.034,98.39,3.84,30.0,84.97,Medium
2023-12-26,1,12,2023,360,0,0,17.6,27.9,83.2,4.83,1082921,284979,0.7252,1,86.112,84.08,4.1,30.0,79.52,Medium
2023-12-27,2,12,2023,361,0,0,21.3,0.0,80.8,5.22,1083322,285085,0.7237,0,84.71,92.9,4.08,30.0,78.19,Medium
2023-12-28,3,12,2023,362,0,0,20.7,0.5,88.4,4.1,1084716,285452,0.7295,1,94.257,102.99,4.15,30.0,86.9,Medium
2023-12-29,4,12,2023,363,0,0,22.1,0.0,82.8,4.95,1085982,285785,0.7316,1,99.32,107.88,3.9,30.0,91.46,Medium
2023-12-30,5,12,2023,364,1,0,21.1,0.0,80.8,4.52,1082564,284885,0.7325,1,88.926,96.85,4.06,30.0,82.14,Medium
2023-12-31,6,12,2023,365,1,0,19.9,0.0,82.6,4.53,1084572,285414,0.7232,1,87.181,91.29,3.94,30.0,80.38,Medium
2024-01-01,0,1,2024,1,0,0,18.2,0.0,84.7,4.01,1081729,284666,0.7302,1,93.495,97.85,3.8,30.0,86.43,Medium
2024-01-02,1,1,2024,2,0,0,19.7,0.0,91.6,4.54,1084861,285490,0.7246,1,97.582,98.77,4.05,30.0,89.95,Medium
2024-01-03,2,1,2024,3,0,0,18.8,0.0,75.2,4.29,1084673,285440,0.7206,1,93.73,103.66,4.15,30.0,86.41,Medium
2024-01-04,3,1,2024,4,0,0,19.2,0.0,84.9,4.54,1084625,285428,0.7234,1,93.839,97.08,4.07,30.0,86.52,Medium
2024-01-05,4,1,2024,5,0,0,20.9,0.0,87.9,4.32,1082855,284962,0.7243,1,96.064,101.89,3.96,30.0,88.71,Medium
2024-01-06,5,1,2024,6,1,0,22.5,0.0,85.7,4.61,1081389,284576,0.7306,1,93.351,98.78,3.82,30.0,86.33,Medium
2024-01-07,6,1,2024,7,1,0,20.6,0.0,91.2,4.66,1079995,284209,0.7338,1,88.872,89.29,4.18,30.0,82.29,Medium
2024-01-08,0,1,2024,8,0,0,18.2,0.0,84.2,4.9,1082763,284938,0.7207,1,96.562,96.16,4.02,30.0,89.18,Medium
2024-01-09,1,1,2024,9,0,0,20.7,0.0,83.6,4.25,1085968,285781,0.7298,1,101.596,106.69,4.19,30.0,93.55,Medium
2024-01-10,2,1,2024,10,0,0,21.8,0.0,87.4,4.35,1082341,284827,0.7222,1,97.953,101.49,3.75,30.0,90.5,Medium
2024-01-11,3,1,2024,11,0,0,19.1,0.0,84.9,5.11,1084589,285418,0.7312,1,97.552,102.16,4.05,30.0,89.94,Medium
